-6818326, -2.37292e+07
6995674, -2.37126e+07
-5268518, -2.37182e+07
4035402, -2.37123e+07
-4642280, -2.37246e+07
6277930, -2.37161e+07
-5652488, -2.372e+07
4882822, -2.37114e+07
-6626922, -2.37296e+07
6849240, -2.37361e+07
-7429518, -2.3739e+07
6076352, -2.37438e+07
-6316046, -2.37385e+07
6475530, -2.37287e+07
-6414780, -2.37295e+07
7663426, -2.37272e+07
-6356988, -2.3725e+07
6977950, -2.37172e+07
1064080, -2.37189e+07
-2518216, -2.37105e+07
-2851000, -2.37133e+07
4369194, -2.37161e+07
-6854494, -2.37149e+07
4537946, -2.37224e+07
-2653078, -2.37188e+07
6138930, -2.37184e+07
-6555640, -2.37185e+07
6297188, -2.3724e+07
-6613686, -2.37194e+07
5224906, -2.37326e+07
-4400764, -2.37252e+07
6630952, -2.3722e+07
-5729822, -2.37239e+07
5513462, -2.37353e+07
-6632070, -2.37246e+07
-2111776, -2.3723e+07
4806942, -2.37144e+07
-4039650, -2.37047e+07
5822648, -2.37091e+07
-7037428, -2.37187e+07
6046894, -2.37125e+07
-5986518, -2.37004e+07
3796166, -2.3704e+07
-2901784, -2.37072e+07
4228076, -2.37214e+07
-6829686, -2.37295e+07
6255918, -2.37314e+07
-5540214, -2.37301e+07
6407330, -2.37339e+07
-5131578, -2.37315e+07
6610370, -2.37267e+07
-7082332, -2.37203e+07
6880484, -2.37307e+07
-7455224, -2.37383e+07
7233380, -2.37471e+07
-6538866, -2.37369e+07
7194102, -2.37318e+07
-6676626, -2.37271e+07
6320608, -2.37233e+07
-6136890, -2.37186e+07
4872530, -2.37176e+07
-5964690, -2.3722e+07
3995296, -2.37257e+07
-4387412, -2.37312e+07
5721930, -2.37421e+07
-7537820, -2.37213e+07
5162202, -2.37259e+07
-5479254, -2.37247e+07
5616918, -2.37319e+07
-6151760, -2.3738e+07
5735662, -2.37427e+07
-5375948, -2.37344e+07
6046020, -2.37276e+07
-5929846, -2.37386e+07
6293760, -2.37414e+07
-6822110, -2.37361e+07
4258944, -2.37329e+07
-6297106, -2.37191e+07
6939116, -2.37162e+07
-6701726, -2.37285e+07
6917806, -2.37279e+07
-3836668, -2.37097e+07
6402338, -2.37061e+07
-5610486, -2.37198e+07
6587110, -2.37141e+07
-6497690, -2.37087e+07
-2986418, -2.37143e+07
6721844, -2.37101e+07
-6195742, -2.37204e+07
6530146, -2.37352e+07
-4113758, -2.37453e+07
6837396, -2.37377e+07
-7524970, -2.37407e+07
7334288, -2.37423e+07
-6515304, -2.37271e+07
7665814, -2.37234e+07
-6879948, -2.37312e+07
7225936, -2.37323e+07
-6688830, -2.37302e+07
7736810, -2.37363e+07
-7153876, -2.37368e+07
7470242, -2.37277e+07
-7469934, -2.37323e+07
7095680, -2.37444e+07
-6710320, -2.37396e+07
5712870, -2.37279e+07
-2237394, -2.37296e+07
6886136, -2.37291e+07
-5201014, -2.37281e+07
6927510, -2.37418e+07
-6620132, -2.37295e+07
5915020, -2.3732e+07
-6512634, -2.37419e+07
6042252, -2.37497e+07
-4934728, -2.3744e+07
4654114, -2.3735e+07
-7189154, -2.37415e+07
7277620, -2.37469e+07
-6757924, -2.37524e+07
6693950, -2.37526e+07
-6786750, -2.37452e+07
7000916, -2.37422e+07
-6741344, -2.37438e+07
5335930, -2.37358e+07
-7231914, -2.37406e+07
7596276, -2.37591e+07
-6912182, -2.37643e+07
6342130, -2.37504e+07
-7576520, -2.37567e+07
7323982, -2.37534e+07
-6746244, -2.37545e+07
7573722, -2.37558e+07
-6247744, -2.37504e+07
7040264, -2.37449e+07
-6554758, -2.37517e+07
7608478, -2.37598e+07
-6923700, -2.37724e+07
7334146, -2.37773e+07
-7567184, -2.37574e+07
6801834, -2.37502e+07
-6537164, -2.37472e+07
7153450, -2.37426e+07
-5901826, -2.37235e+07
5656428, -2.37287e+07
-6365072, -2.37188e+07
4830902, -2.37166e+07
-5843276, -2.37188e+07
6069940, -2.37246e+07
-6394138, -2.37322e+07
6842670, -2.37403e+07
-6685308, -2.37359e+07
5004066, -2.37292e+07
-6719788, -2.37239e+07
5887832, -2.37335e+07
-5669428, -2.37435e+07
6366694, -2.37356e+07
-6801746, -2.37108e+07
5262848, -2.37197e+07
-6676356, -2.37238e+07
7441966, -2.37373e+07
-7248144, -2.37307e+07
6394840, -2.37371e+07
-6405942, -2.37237e+07
6288160, -2.37235e+07
-6846726, -2.37272e+07
6326866, -2.37248e+07
-5292098, -2.37285e+07
6458542, -2.37457e+07
-6789542, -2.37318e+07
7412484, -2.37367e+07
-7284616, -2.37324e+07
7837358, -2.3738e+07
-7165268, -2.37369e+07
7336984, -2.37263e+07
-6090546, -2.37501e+07
6667470, -2.37364e+07
-7326884, -2.37405e+07
5826344, -2.37442e+07
-6702634, -2.3748e+07
6888230, -2.37396e+07
-6741356, -2.37217e+07
4591164, -2.3729e+07
-5819094, -2.37239e+07
7217358, -2.37332e+07
-7184156, -2.37425e+07
5565184, -2.37262e+07
-7139808, -2.37241e+07
7638530, -2.37308e+07
-7451670, -2.37173e+07
6958276, -2.37286e+07
-5680882, -2.37271e+07
5992154, -2.37239e+07
-6704480, -2.37264e+07
7265588, -2.37382e+07
-7194072, -2.37369e+07
7384246, -2.37467e+07
-4835682, -2.37433e+07
5398498, -2.37463e+07
-4605130, -2.37607e+07
7797150, -2.37544e+07
-7165064, -2.37546e+07
6325006, -2.37426e+07
-7119636, -2.3746e+07
7746730, -2.37588e+07
-7570444, -2.37562e+07
7242998, -2.37425e+07
-7021978, -2.37378e+07
7442074, -2.37423e+07
-6973038, -2.37428e+07
6138284, -2.37567e+07
-6096796, -2.37449e+07
7005542, -2.37447e+07
-7386928, -2.3743e+07
6431232, -2.37284e+07
-6496292, -2.37393e+07
6706466, -2.37356e+07
-6692644, -2.37225e+07
6416046, -2.37269e+07
-7325300, -2.37226e+07
6601062, -2.3728e+07
-6174060, -2.37309e+07
6024562, -2.3728e+07
-7251026, -2.37193e+07
6703656, -2.37245e+07
-4485470, -2.37177e+07
6287518, -2.37247e+07
-4859578, -2.37363e+07
5925830, -2.37331e+07
-7191762, -2.37338e+07
6184754, -2.37211e+07
-5705498, -2.37125e+07
6967754, -2.37091e+07
-5819468, -2.3711e+07
4118928, -2.37124e+07
-6420280, -2.37145e+07
6707596, -2.37041e+07
-5730634, -2.37162e+07
5631290, -2.37262e+07
-5655364, -2.37288e+07
5683992, -2.37288e+07
-6549390, -2.37188e+07
5519198, -2.37193e+07
-3856086, -2.37194e+07
3416110, -2.37225e+07
-5289364, -2.3713e+07
6565866, -2.37069e+07
-5848318, -2.37049e+07
7513640, -2.37174e+07
-5467134, -2.37213e+07
7298926, -2.37254e+07
-6142088, -2.37209e+07
6107048, -2.3722e+07
-5769124, -2.37204e+07
5002310, -2.37205e+07
-6077096, -2.37167e+07
7055632, -2.371e+07
-6683332, -2.37144e+07
6589746, -2.37345e+07
-7548376, -2.37328e+07
6845146, -2.37292e+07
-6146662, -2.3707e+07
5551052, -2.37092e+07
-5598792, -2.37119e+07
-4171058, -2.37093e+07
890432, -2.37073e+07
-3949598, -2.37034e+07
4312888, -2.37063e+07
-6426420, -2.37045e+07
6135956, -2.37115e+07
-6129862, -2.37103e+07
6139972, -2.37209e+07
-5807838, -2.372e+07
6742708, -2.37197e+07
-7168176, -2.37221e+07
2538232, -2.37138e+07
-5635716, -2.37178e+07
1223046, -2.37168e+07
-6862860, -2.37178e+07
6190664, -2.37178e+07
-7292100, -2.3723e+07
7781912, -2.37193e+07
-6035974, -2.3721e+07
6636464, -2.37133e+07
-3518998, -2.37097e+07
7189896, -2.36911e+07
-3195878, -2.36901e+07
6075100, -2.37036e+07
-6272942, -2.37134e+07
1935960, -2.37093e+07
-975770, -2.37149e+07
6719466, -2.37074e+07
-7206194, -2.37107e+07
6578014, -2.3712e+07
-5948456, -2.37178e+07
6828336, -2.373e+07
-6614666, -2.37442e+07
6629840, -2.37444e+07
968204, -2.37351e+07
-7587550, -2.3745e+07
7232166, -2.37404e+07
-7813674, -2.37369e+07
7656808, -2.37234e+07
-7290490, -2.37402e+07
6608862, -2.37362e+07
-7062930, -2.37401e+07
7041568, -2.37346e+07
-7311428, -2.37482e+07
7373386, -2.37342e+07
-7157164, -2.37493e+07
6112442, -2.37429e+07
-5718762, -2.37413e+07
7229358, -2.37606e+07
-6636490, -2.37415e+07
6141548, -2.37443e+07
-6834046, -2.37538e+07
5452608, -2.37614e+07
-7445022, -2.37593e+07
6148646, -2.37456e+07
-5733354, -2.37389e+07
7121544, -2.37467e+07
-7137314, -2.37446e+07
7455102, -2.3739e+07
-8067342, -2.3752e+07
7466534, -2.37533e+07
-7580082, -2.37513e+07
7066758, -2.3757e+07
-7485210, -2.37541e+07
7838106, -2.37688e+07
-7418900, -2.37527e+07
7750772, -2.3756e+07
-7874268, -2.3761e+07
5939812, -2.37501e+07
-7705274, -2.37457e+07
7574970, -2.37415e+07
-6916800, -2.37568e+07
7389932, -2.3748e+07
-4774520, -2.37427e+07
7079024, -2.37337e+07
-6284934, -2.37328e+07
6284570, -2.3737e+07
-7575992, -2.37312e+07
6732206, -2.37209e+07
-6993096, -2.37105e+07
6569502, -2.37269e+07
-7050240, -2.37306e+07
7115868, -2.37284e+07
-7548660, -2.37336e+07
7316982, -2.37307e+07
1230650, -2.37299e+07
-6979662, -2.37309e+07
6390330, -2.37187e+07
-2308064, -2.37168e+07
4487296, -2.37143e+07
-6445774, -2.37145e+07
5153714, -2.37201e+07
-6039936, -2.37114e+07
5411116, -2.37151e+07
-5866490, -2.37234e+07
6769032, -2.37216e+07
-6271380, -2.37203e+07
6565450, -2.37282e+07
-6175352, -2.3728e+07
6561402, -2.37223e+07
-6566742, -2.37154e+07
5593262, -2.37252e+07
-6592198, -2.37174e+07
6722732, -2.37174e+07
-6336430, -2.37164e+07
6280994, -2.37264e+07
-6449972, -2.37422e+07
6658868, -2.37323e+07
-5527874, -2.37388e+07
6583336, -2.3746e+07
-7356336, -2.37337e+07
6622044, -2.37333e+07
-6898490, -2.37387e+07
6779008, -2.3731e+07
-6869180, -2.37191e+07
5995280, -2.37397e+07
-3949410, -2.37433e+07
6757464, -2.37349e+07
-6889150, -2.37414e+07
7067526, -2.3726e+07
-6939022, -2.37424e+07
6224534, -2.37317e+07
-5997450, -2.37388e+07
6998218, -2.3752e+07
-7311340, -2.37513e+07
7251342, -2.37373e+07
-6585666, -2.37375e+07
4947238, -2.37348e+07
-7359594, -2.37347e+07
6474924, -2.37316e+07
-6705948, -2.37481e+07
7626576, -2.37431e+07
-6453864, -2.37278e+07
5262488, -2.37439e+07
-6085988, -2.37466e+07
7198726, -2.37615e+07
-7311796, -2.37564e+07
7197472, -2.37498e+07
-7456548, -2.37521e+07
7969878, -2.37482e+07
-7807480, -2.37505e+07
7270770, -2.37506e+07
-7231346, -2.37485e+07
7711788, -2.37622e+07
-7743862, -2.37645e+07
8186866, -2.37544e+07
-7177274, -2.37461e+07
7140362, -2.37429e+07
-7255232, -2.37322e+07
3484762, -2.37289e+07
-6064206, -2.37273e+07
5218792, -2.37195e+07
-4306374, -2.37187e+07
1425260, -2.37128e+07
-2836180, -2.37182e+07
4599886, -2.37165e+07
-6338940, -2.372e+07
6000804, -2.37024e+07
-5498026, -2.37005e+07
6537740, -2.36881e+07
-3460264, -2.36963e+07
5729154, -2.37003e+07
-4650150, -2.37066e+07
6070796, -2.37097e+07
-4983066, -2.37077e+07
6628628, -2.37016e+07
-6965314, -2.3716e+07
6169758, -2.372e+07
-7079646, -2.37217e+07
5013894, -2.37169e+07
-5263208, -2.37158e+07
4435330, -2.37225e+07
-5869508, -2.37164e+07
4503434, -2.37144e+07
-3242284, -2.37095e+07
-6912580, -2.37097e+07
6286306, -2.37011e+07
-6676240, -2.37002e+07
7242946, -2.36957e+07
-6142036, -2.36933e+07
6511336, -2.37035e+07
6260124, -2.36921e+07
-5307754, -2.36868e+07
6027484, -2.36905e+07
-3640398, -2.36991e+07
1945326, -2.37016e+07
-2011984, -2.36971e+07
3105644, -2.37074e+07
1007654, -2.37076e+07
3167070, -2.37117e+07
-646756, -2.37093e+07
6840218, -2.37033e+07
-6247186, -2.37016e+07
4928806, -2.37069e+07
-4659122, -2.37097e+07
3476758, -2.36985e+07
-4458964, -2.37008e+07
4403364, -2.36906e+07
-5324596, -2.3691e+07
5396038, -2.36933e+07
-6670380, -2.37142e+07
6976164, -2.37183e+07
-4596874, -2.3717e+07
-4602012, -2.37135e+07
5312070, -2.37229e+07
-5988238, -2.37146e+07
7185664, -2.37114e+07
-5588946, -2.37157e+07
5982342, -2.37129e+07
-5428552, -2.37197e+07
7035364, -2.37197e+07
-6213912, -2.37167e+07
6606562, -2.37274e+07
-6786164, -2.37407e+07
6049082, -2.37313e+07
-7036414, -2.37445e+07
6722198, -2.37334e+07
-5772036, -2.37364e+07
5456322, -2.37381e+07
-6604146, -2.37239e+07
6112572, -2.37308e+07
-5943008, -2.37294e+07
6581650, -2.37306e+07
-6367088, -2.37411e+07
7585048, -2.37558e+07
-6668658, -2.37419e+07
5553118, -2.37394e+07
-4749266, -2.37483e+07
6436720, -2.37376e+07
-4725698, -2.37371e+07
5442414, -2.37345e+07
-4770392, -2.37331e+07
6391812, -2.37436e+07
-6910856, -2.37347e+07
6480168, -2.37412e+07
-7495328, -2.37526e+07
6509510, -2.37459e+07
-7715670, -2.37579e+07
6692570, -2.37573e+07
-6031254, -2.37523e+07
7846924, -2.37491e+07
-6884182, -2.37456e+07
6696266, -2.37388e+07
-6910394, -2.3746e+07
5821574, -2.37345e+07
-7232080, -2.37384e+07
7356804, -2.3746e+07
-5908274, -2.37435e+07
4253376, -2.37388e+07
-5061814, -2.37299e+07
5212526, -2.37387e+07
-6781138, -2.37508e+07
7221380, -2.37322e+07
-4359804, -2.37498e+07
5513904, -2.37433e+07
-6831388, -2.37387e+07
6982654, -2.37442e+07
-4980636, -2.37435e+07
5955052, -2.37328e+07
-6715360, -2.3708e+07
6720214, -2.3716e+07
-4202180, -2.3711e+07
6572856, -2.37168e+07
-6574632, -2.37187e+07
-1414582, -2.37234e+07
6369884, -2.37288e+07
-5490800, -2.37319e+07
6434906, -2.37187e+07
-2946804, -2.37305e+07
5356914, -2.37211e+07
-4512248, -2.37167e+07
5927570, -2.37208e+07
-7229568, -2.37314e+07
7041258, -2.37303e+07
-7431702, -2.37455e+07
7820888, -2.37433e+07
-7041452, -2.3763e+07
7789604, -2.37622e+07
-7725462, -2.37698e+07
7470870, -2.37607e+07
-7537882, -2.37391e+07
6956156, -2.37335e+07
-7198918, -2.37266e+07
6175904, -2.37323e+07
-6068116, -2.37323e+07
4789722, -2.3731e+07
-6699690, -2.37362e+07
6583322, -2.37228e+07
-5576754, -2.37275e+07
6401792, -2.37263e+07
-6489028, -2.37203e+07
6252596, -2.37202e+07
-6635406, -2.37173e+07
3408684, -2.37209e+07
-3038526, -2.37132e+07
6030870, -2.37154e+07
-5651180, -2.37047e+07
3396834, -2.37024e+07
-6315646, -2.3706e+07
6665802, -2.37023e+07
-3944106, -2.37034e+07
6927184, -2.37009e+07
-5730740, -2.37121e+07
7253346, -2.37187e+07
-7742868, -2.3733e+07
6841272, -2.37306e+07
-7816464, -2.37401e+07
7916354, -2.37558e+07
-7786266, -2.37548e+07
7310512, -2.37668e+07
-6433188, -2.37448e+07
6581846, -2.37363e+07
-6264490, -2.37424e+07
5904596, -2.37481e+07
-7029040, -2.37464e+07
5626662, -2.37425e+07
-5446406, -2.3735e+07
5244978, -2.37255e+07
-5339954, -2.37292e+07
4963978, -2.37282e+07
-3189356, -2.37283e+07
1415286, -2.37229e+07
-1967312, -2.37171e+07
3977808, -2.37262e+07
-3340896, -2.37191e+07
6299658, -2.37235e+07
-6305794, -2.37253e+07
7267846, -2.37299e+07
-7585942, -2.3739e+07
6373480, -2.37359e+07
-6847518, -2.37421e+07
6671742, -2.374e+07
-7608770, -2.37355e+07
7271094, -2.37376e+07
-6276172, -2.37434e+07
7325088, -2.37358e+07
-7487908, -2.37239e+07
6920258, -2.37326e+07
-4908874, -2.37339e+07
3091874, -2.37323e+07
-6742960, -2.37241e+07
6928094, -2.37294e+07
-7168420, -2.3735e+07
5342506, -2.3731e+07
-5314330, -2.3736e+07
4956228, -2.37239e+07
-5685662, -2.37316e+07
5209098, -2.37357e+07
-7081372, -2.37352e+07
4021330, -2.37304e+07
-6147948, -2.37312e+07
6488756, -2.37367e+07
-7075098, -2.37474e+07
6986472, -2.37535e+07
-7581124, -2.37558e+07
6396952, -2.37512e+07
-6961562, -2.37488e+07
7410438, -2.37469e+07
-6308866, -2.37442e+07
6954992, -2.374e+07
-6606848, -2.37247e+07
7477976, -2.37252e+07
-5521614, -2.37227e+07
7019944, -2.37298e+07
-7148582, -2.37228e+07
6719272, -2.37224e+07
-6639400, -2.37307e+07
7315750, -2.37413e+07
-7174886, -2.37603e+07
-7617054, -2.37615e+07
7187714, -2.37522e+07
-5021092, -2.37446e+07
6402704, -2.37393e+07
-7096042, -2.37533e+07
5256880, -2.37575e+07
-5332932, -2.3764e+07
5802810, -2.37576e+07
-7081214, -2.37415e+07
7056108, -2.37431e+07
-5875330, -2.37324e+07
2932402, -2.37386e+07
6907858, -2.37313e+07
-7157876, -2.37398e+07
3688498, -2.37372e+07
-4714628, -2.37419e+07
7267342, -2.37407e+07
-6785114, -2.3744e+07
7260588, -2.37377e+07
-6807128, -2.3736e+07
7192886, -2.37397e+07
-7241528, -2.37309e+07
6252764, -2.37324e+07
-7312688, -2.37408e+07
7591260, -2.37334e+07
-6594186, -2.37394e+07
2282920, -2.37382e+07
6676040, -2.37434e+07
-7127654, -2.37358e+07
6415010, -2.37329e+07
-6636468, -2.37341e+07
5536644, -2.3733e+07
-7469474, -2.3742e+07
7123112, -2.37294e+07
-7089730, -2.37364e+07
7714128, -2.37347e+07
-7235282, -2.37397e+07
5888404, -2.37511e+07
-6742708, -2.3748e+07
5090970, -2.37525e+07
-7314878, -2.3752e+07
7558318, -2.37576e+07
-6821506, -2.37516e+07
6715466, -2.37512e+07
-7866016, -2.37504e+07
8175754, -2.37518e+07
-7021880, -2.37552e+07
6758786, -2.37491e+07
-6725990, -2.37457e+07
6456022, -2.37438e+07
-6690422, -2.37436e+07
6807428, -2.37414e+07
-7871356, -2.37469e+07
7375030, -2.37451e+07
-6614918, -2.37352e+07
6019792, -2.37488e+07
-6207986, -2.37258e+07
5905452, -2.37191e+07
-5312126, -2.37071e+07
6544736, -2.37085e+07
-6720164, -2.37175e+07
6060284, -2.37233e+07
-6601924, -2.37365e+07
7502202, -2.37459e+07
-7400168, -2.37463e+07
6878414, -2.37421e+07
-7927628, -2.37388e+07
7818584, -2.37445e+07
-6619630, -2.37426e+07
7114432, -2.37323e+07
-6114908, -2.37388e+07
7107572, -2.37252e+07
-7375904, -2.37412e+07
5665274, -2.37299e+07
-7504406, -2.37364e+07
6200596, -2.3733e+07
-7174810, -2.37305e+07
6843176, -2.37368e+07
-6509744, -2.37356e+07
5107492, -2.37322e+07
-4800510, -2.37294e+07
6587162, -2.3722e+07
-5064766, -2.37359e+07
5698576, -2.37279e+07
-4846972, -2.37248e+07
6031018, -2.37308e+07
-6574064, -2.37341e+07
5362704, -2.37239e+07
-6706268, -2.37255e+07
5532992, -2.37292e+07
-6484348, -2.37141e+07
6546946, -2.37007e+07
-5107724, -2.37047e+07
5830438, -2.37077e+07
-4271860, -2.3714e+07
4100104, -2.37099e+07
-6699850, -2.37087e+07
4394380, -2.37096e+07
-4715174, -2.37077e+07
4262154, -2.37142e+07
-5457946, -2.37222e+07
6020240, -2.37212e+07
-7042552, -2.37375e+07
6613880, -2.37484e+07
-7645872, -2.37594e+07
-958622, -2.37512e+07
-6898158, -2.37544e+07
6985006, -2.37479e+07
-7361548, -2.37481e+07
7567264, -2.37559e+07
-6551306, -2.37508e+07
7384962, -2.37668e+07
-7183958, -2.37614e+07
7176940, -2.37583e+07
-7392684, -2.37624e+07
7560682, -2.37568e+07
-7157582, -2.37453e+07
4211782, -2.37374e+07
-5957128, -2.37267e+07
5739074, -2.37208e+07
-7292200, -2.37128e+07
3573914, -2.37165e+07
-5205322, -2.37191e+07
2752638, -2.3712e+07
-2528316, -2.3699e+07
-5852884, -2.37009e+07
6000864, -2.37098e+07
-5604136, -2.37078e+07
4526580, -2.37052e+07
-5221884, -2.3704e+07
5239736, -2.3695e+07
993534, -2.36968e+07
-3376294, -2.36949e+07
2777038, -2.37011e+07
-3912788, -2.37042e+07
1554156, -2.36987e+07
-1976004, -2.36998e+07
4739966, -2.3686e+07
-5795252, -2.36924e+07
1637978, -2.36828e+07
-2354758, -2.36805e+07
-4811974, -2.36843e+07
6103154, -2.37039e+07
-6350120, -2.37078e+07
5743558, -2.37041e+07
-6370766, -2.36925e+07
5303398, -2.36837e+07
-5650228, -2.36895e+07
6093040, -2.36768e+07
-3712228, -2.36727e+07
5884910, -2.36774e+07
-3778284, -2.36788e+07
-316518, -2.36753e+07
4211270, -2.3679e+07
-2655662, -2.36939e+07
5421168, -2.36883e+07
-4096486, -2.36936e+07
740328, -2.3691e+07
-5109820, -2.36901e+07
5539990, -2.36922e+07
-4350186, -2.36916e+07
4624522, -2.36931e+07
-5415248, -2.36997e+07
1450462, -2.37109e+07
480328, -2.36995e+07
-2583272, -2.37031e+07
3506908, -2.37033e+07
-652366, -2.37e+07
5324470, -2.37019e+07
-5503628, -2.36956e+07
5900562, -2.36929e+07
-5395918, -2.36973e+07
4578160, -2.37032e+07
-6389420, -2.37013e+07
5212752, -2.37195e+07
-7133498, -2.37114e+07
6236356, -2.3719e+07
-6716318, -2.37172e+07
6498946, -2.37171e+07
-6728678, -2.37235e+07
6001130, -2.37247e+07
-5018284, -2.37306e+07
5245412, -2.37366e+07
-6774132, -2.37237e+07
4988744, -2.37163e+07
-6300946, -2.37201e+07
6608318, -2.37158e+07
-6951966, -2.3725e+07
6888432, -2.37214e+07
-6321738, -2.37218e+07
